rank,ticker,composite_score,momentum_score,analyst_score,fundamentals_score,sector,beta,forward_pe,rsi_14,vol_ratio,notes
1,AMD,81.90102884879283,100.0,22.730592724149115,100.0,Technology,1.963,29.3,81.0,1.21,+60.0% 1mo; -8.5% analyst upside; EPS +217%; Rev +34%
2,NVDA,63.44278556648179,53.99641452261385,80.95452012842992,70.28256275297886,Technology,2.335,19.0,81.7,0.86,+27.3% 1mo; +26.0% analyst upside; EPS +96%; Rev +73%
3,NEE,54.25418250096889,28.089529803482176,29.48886965278177,72.45102571013592,Utilities,0.733,22.0,57.5,0.98,+5.6% 1mo; +1.7% analyst upside; EPS +160%; Rev +7%
4,MSFT,47.096899915789045,42.369048252781774,89.5682783582757,40.686219157659465,Technology,1.107,22.7,76.0,0.98,+20.3% 1mo; +33.4% analyst upside; EPS +60%; Rev +17%
5,UNH,46.867272251499976,74.26922187817718,46.043061072452915,16.12589803354005,Healthcare,0.408,17.7,94.1,1.11,+41.6% 1mo; +5.3% analyst upside; EPS +1%; Rev +2%
6,META,44.5402647355139,50.04482551709087,79.28454526410597,26.09594547466308,Communication Services,1.309,18.6,70.5,0.82,+27.7% 1mo; +27.4% analyst upside; EPS +11%; Rev +24%
7,AVGO,44.310578068909464,54.332417154131655,71.46754932062646,34.84697834051787,Technology,1.253,22.1,71.5,0.82,+33.0% 1mo; +18.9% analyst upside; EPS +32%; Rev +30%
8,GOOGL,43.85307460239994,53.98148575263407,55.32796637940317,31.059367775267216,Communication Services,1.128,25.9,78.0,0.73,+27.5% 1mo; +8.2% analyst upside; EPS +31%; Rev +18%
9,NFLX,41.842815856699794,13.781478488221275,61.881005659985554,49.66061025111044,Communication Services,1.669,24.0,36.8,1.12,-1.2% 1mo; +24.0% analyst upside; EPS +86%; Rev +16%
10,AMZN,40.87488467435813,56.293760795812766,59.11176256323197,20.67644075895011,Consumer Cyclical,1.383,27.5,86.1,0.84,+30.3% 1mo; +9.3% analyst upside; EPS +5%; Rev +14%
11,TXN,39.18501133360678,74.522156275255,12.310362552517592,31.21918480513684,Technology,0.994,29.0,78.8,1.34,+39.2% 1mo; +2.9% analyst upside; EPS +31%; Rev +19%
12,INTU,38.53623210878632,11.113035144166442,100.0,37.47422381697745,Technology,1.213,15.1,53.8,0.71,-3.6% 1mo; +48.4% analyst upside; EPS +48%; Rev +17%
13,BLK,37.95322835159667,31.04665948059917,63.15698473236575,39.29513329875725,Financial Services,1.493,17.3,63.4,0.78,+12.4% 1mo; +19.5% analyst upside; EPS +46%; Rev +27%
14,LLY,36.040292753917335,12.385817964815974,80.82859586832868,45.69514846178056,Healthcare,0.504,20.8,27.7,0.98,-0.5% 1mo; +37.6% analyst upside; EPS +51%; Rev +43%
15,ORCL,35.88701681556821,31.109485060455327,91.4382935443687,30.108738903928217,Technology,1.597,20.7,63.7,1.18,+19.2% 1mo; +46.6% analyst upside; EPS +24%; Rev +22%
16,MA,34.713105455741754,21.03996167334049,81.94636930727755,28.687149774958165,Financial Services,0.831,22.4,51.2,0.82,+5.0% 1mo; +28.6% analyst upside; EPS +24%; Rev +18%
17,SPGI,34.095949140615424,21.273696319399704,78.79471376731222,28.916677294841016,Financial Services,1.204,19.6,47.9,0.65,+6.7% 1mo; +23.6% analyst upside; EPS +32%; Rev +9%
18,CRM,33.91436023385903,14.821726716249476,92.55683346927836,25.665619064860902,Technology,1.288,12.1,54.3,0.97,+1.4% 1mo; +48.3% analyst upside; EPS +18%; Rev +12%
19,BAC,33.45494609671439,29.364574579808995,67.40544213930218,27.726072024227417,Financial Services,1.237,10.4,56.0,0.87,+12.1% 1mo; +19.3% analyst upside; EPS +23%; Rev +12%
20,V,32.91331033466981,20.82296493137431,79.87786874514285,25.492889821508708,Financial Services,0.799,21.1,50.6,0.87,+4.7% 1mo; +26.8% analyst upside; EPS +17%; Rev +15%
21,ISRG,32.598730847334416,21.160841252259278,56.45189153737559,28.035222469447397,Healthcare,1.679,39.6,51.7,1.34,+3.1% 1mo; +23.7% analyst upside; EPS +19%; Rev +23%
22,AMGN,30.883558186745752,10.501780084857941,8.593806983365786,56.81905899845376,Healthcare,0.465,14.5,38.8,0.86,-2.6% 1mo; +3.9% analyst upside; EPS +112%; Rev +9%
23,DHR,30.264319268937996,6.777246255676703,94.772329662023,19.65425610700142,Healthcare,0.986,19.7,31.0,1.32,-1.4% 1mo; +39.8% analyst upside; EPS +10%; Rev +4%
24,WFC,30.21591163716481,22.753740647508934,47.51339358565099,23.077498664540354,Financial Services,1.056,10.3,40.1,1.08,+5.6% 1mo; +18.6% analyst upside; EPS +15%; Rev +6%
25,PG,28.84314506195347,26.39893104771072,32.79464423940168,19.323955020474642,Consumer Defensive,0.403,21.0,61.6,0.89,+5.3% 1mo; +10.0% analyst upside; EPS +6%; Rev +7%
26,COST,27.513744262912063,15.323719363279592,32.41471256920325,36.73812335537183,Consumer Defensive,0.978,44.2,35.8,0.88,+1.0% 1mo; +7.9% analyst upside; EPS +46%; Rev +22%
27,KO,26.976558792730252,25.228777302751254,45.49448140194716,16.977143548543356,Consumer Defensive,0.361,22.7,54.5,0.85,+3.5% 1mo; +6.8% analyst upside; EPS +4%; Rev +2%
28,JPM,26.71960687921914,28.274032324801485,26.8975643119723,25.45706894074623,Financial Services,1.043,13.2,54.6,0.8,+10.7% 1mo; +9.3% analyst upside; EPS +17%; Rev +13%
29,TMO,26.376372349096982,6.609482141144945,85.98990581101936,21.08407370531007,Healthcare,0.972,17.2,37.8,1.08,-0.7% 1mo; +32.0% analyst upside; EPS +11%; Rev +6%
30,RTX,26.365239800895864,1.7122358027910272,49.681450039956864,28.82626757379346,Industrials,0.428,23.3,11.8,1.07,-7.4% 1mo; +22.5% analyst upside; EPS +32%; Rev +9%
31,AAPL,26.362486578371033,28.19075174166138,38.7862367372983,25.860565774400758,Technology,1.109,28.9,62.7,0.98,+8.8% 1mo; +10.0% analyst upside; EPS +18%; Rev +16%
32,TSLA,25.837151099845663,17.688819542320505,27.024516490146066,21.83967155049866,Consumer Cyclical,1.915,148.3,66.4,1.13,+3.9% 1mo; +10.8% analyst upside; EPS +8%; Rev +16%
33,BRK-B,25.622283474093503,19.88277636468014,45.519043020256724,13.967296013473957,Financial Services,0.699,22.0,48.2,1.1,+2.1% 1mo; +9.6% analyst upside; EPS -2%; Rev -1%
34,PM,25.470695325574944,24.80265219021943,48.32003809536732,14.785450877330605,Consumer Defensive,0.451,18.2,55.5,0.97,+1.4% 1mo; +16.1% analyst upside; EPS -9%; Rev +9%
35,CSCO,24.958236178843165,23.674702638021525,29.495801980778268,28.874123633848058,Technology,0.819,19.3,61.8,0.73,+9.3% 1mo; +2.6% analyst upside; EPS +31%; Rev +10%
36,GS,24.810083313916458,34.071288807827656,0.0,28.34349701280687,Financial Services,1.311,14.2,57.0,0.78,+15.4% 1mo; +0.9% analyst upside; EPS +24%; Rev +14%
37,PEP,24.330350004678028,19.20795102386682,14.084388868817289,27.481504839388627,Consumer Defensive,0.41,17.1,53.9,0.89,+2.1% 1mo; +10.1% analyst upside; EPS +28%; Rev +8%
38,LIN,24.28554768323092,22.406984979190785,39.84412213630012,13.392685925232406,Basic Materials,0.79,26.1,59.1,0.72,+3.9% 1mo; +3.0% analyst upside; EPS -9%; Rev +6%
39,CAT,24.194272608659656,38.762567395673656,10.370221242216328,16.29898897447537,Industrials,1.519,29.2,68.3,0.79,+17.8% 1mo; -5.6% analyst upside; EPS -11%; Rev +18%
40,ACN,23.670719274801474,0.0,74.40048712278326,19.755175497980186,Technology,1.236,11.9,37.0,0.68,-6.9% 1mo; +40.9% analyst upside; EPS +4%; Rev +8%
41,ABBV,22.5150333419868,6.322440626541874,62.72338973970643,18.832933586991878,Healthcare,0.364,12.3,27.3,0.98,-4.8% 1mo; +26.1% analyst upside; Rev +10%
42,ABT,21.78932846480287,4.9744713043283815,65.58055178660209,11.0113586853341,Healthcare,0.782,15.5,29.9,1.29,-9.2% 1mo; +26.4% analyst upside; EPS -20%; Rev +8%
43,UPS,20.08396702264129,23.64451709500446,19.971021934275615,16.323546603057252,Industrials,1.098,13.1,60.2,0.88,+9.6% 1mo; +8.3% analyst upside; EPS +5%; Rev -3%
44,WMT,19.831254510941626,18.790360112214405,54.59506862886456,9.750051543607285,Consumer Defensive,0.661,38.9,50.9,0.82,+3.8% 1mo; +7.0% analyst upside; EPS -19%; Rev +6%
45,MCD,19.65308647696499,7.497659790254259,37.8729423104967,20.877150123241886,Consumer Cyclical,0.532,20.4,33.8,0.97,-4.4% 1mo; +18.0% analyst upside; EPS +8%; Rev +10%
46,HD,18.46362339307787,14.251254247033504,51.732834920819194,9.081992264055883,Consumer Cyclical,1.085,20.2,43.4,0.85,+2.3% 1mo; +24.1% analyst upside; EPS -14%; Rev -4%
47,CVX,16.727046902992,3.360945332098991,46.86162341732574,4.715947962772256,Energy,0.587,16.1,43.2,0.79,-10.8% 1mo; +12.7% analyst upside; EPS -24%; Rev -8%
48,JNJ,15.970579642240306,9.52621440455834,31.866978677767726,0.0,Healthcare,0.329,17.9,28.8,0.98,-5.3% 1mo; +10.8% analyst upside; EPS -53%; Rev +10%
49,MRK,15.536943736578664,3.112612200271504,47.911710232356484,10.814494563769323,Healthcare,0.275,11.3,23.2,0.86,-8.0% 1mo; +17.9% analyst upside; EPS -19%; Rev +5%
50,XOM,15.274832123569823,1.8768141981440185,21.76656716607937,11.32877217154718,Energy,0.288,14.8,38.6,0.72,-11.9% 1mo; +10.3% analyst upside; EPS -11%; Rev -1%
